ORIG_COD_ZONA,ORIG_DEN_ZONA,DEST_COD_ZONA,DEST_DEN_ZONA,TIPO_VIAGGIO,FASCIA_ORARIA_VIAGGIO,MOTIVO_codice,MOTIVO_aggregato,MOTIVO_sistematicità,MEZZO_codice,MEZZO_aggregato,NumViaggi
2,VOLTRI,47,MARASSI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,29.99486301
2,VOLTRI,47,MARASSI,Interno,0,9,Ritorno a casa,Ritorno a casa,19,Altro,79.98630137
2,VOLTRI,47,MARASSI,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,49.99143836
2,VOLTRI,48,FORTE QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,19,Altro,9.437100213
2,VOLTRI,48,FORTE QUEZZI,Interno,2,9,Ritorno a casa,Ritorno a casa,19,Altro,9.437100213
2,VOLTRI,49,PARENZO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,9.669220945
2,VOLTRI,50,S.PANTALEO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,53.84659091
2,VOLTRI,50,S.PANTALEO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,89.74431818
2,VOLTRI,51,MONTESIGNANO,Interno,2,9,Ritorno a casa,Ritorno a casa,19,Altro,19.00143062
2,VOLTRI,53,MOLASSANA,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,39.38394794
2,VOLTRI,59,BORGORATTI,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,37.11688312
2,VOLTRI,61,S.MARTINO,Interno,1,8,Cure,Occasionale,13,AUTO,37.11688312
2,VOLTRI,62,ALBARO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.486607143
2,VOLTRI,62,ALBARO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,56.91964286
2,VOLTRI,63,S.GIULIANO,Interno,1,1,Lavoro,Sistematico,7,AUTO,74.23376623
2,VOLTRI,64,LIDO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,27.83766234
2,VOLTRI,64,LIDO,Interno,0,3,Acquisti,Occasionale,13,AUTO,27.83766234
2,VOLTRI,64,LIDO,Interno,0,4,Servizi,Occasionale,10,PIEDI,9.279220779
2,VOLTRI,64,LIDO,Interno,0,4,Servizi,Occasionale,13,AUTO,9.279220779
2,VOLTRI,64,LIDO,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,37.11688312
2,VOLTRI,65,PUGGIA,Interno,0,9,Ritorno a casa,Ritorno a casa,3,MOTO,37.98561151
2,VOLTRI,65,PUGGIA,Interno,2,9,Ritorno a casa,Ritorno a casa,3,MOTO,47.48201439
2,VOLTRI,66,STURLA,Interno,0,9,Ritorno a casa,Ritorno a casa,4,MOTO,49.92857143
2,VOLTRI,66,STURLA,Interno,2,9,Ritorno a casa,Ritorno a casa,4,MOTO,59.91428571
2,VOLTRI,67,QUARTO,Interno,1,5,Altro motivo occasionale,Occasionale,7,AUTO,37.11688312
2,VOLTRI,69,CASTAGNA,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,18.7960688
2,VOLTRI,71,NERVI,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,64.95454545
2,VOLTRI,71,NERVI,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,9.279220779
2,VOLTRI,71,NERVI,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,111.3506494
2,VOLTRI,71,NERVI,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,20.38768116
2,VOLTRI,71,NERVI,Interno,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,10.19384058
2,VOLTRI,71,NERVI,Interno,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,30.58152174
2,VOLTRI,72,Arenzano,Uscita Genova,0,1,Lavoro,Sistematico,3,MOTO,74.23376623
2,VOLTRI,72,Arenzano,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,46.14269388
2,VOLTRI,72,Arenzano,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,5,MOTO,46.14269388
2,VOLTRI,72,Arenzano,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,679.9738776
2,VOLTRI,72,Arenzano,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,13.25414769
2,VOLTRI,72,Arenzano,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,4.833333333
2,VOLTRI,72,Arenzano,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,242.958186
2,VOLTRI,72,Arenzano,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,5.27344
2,VOLTRI,72,Arenzano,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,3.5
2,VOLTRI,75,Bogliasco,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,4.389455782
2,VOLTRI,75,Bogliasco,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,3.178571429
2,VOLTRI,77,Busalla,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,86.90064706
2,VOLTRI,77,Busalla,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,103.8762973
2,VOLTRI,78,Camogli,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,173.8012941
2,VOLTRI,79,Campo Ligure,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,5,MOTO,34.688
2,VOLTRI,79,Campo Ligure,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,44.70056604
2,VOLTRI,80,Campomorone,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,81.90763235
2,VOLTRI,83,Casella,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,23.65647692
2,VOLTRI,86,Chiavari,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,2.416666667
2,VOLTRI,86,Chiavari,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,1.75
2,VOLTRI,88,COGOLETO,Uscita Genova,0,5,Altro motivo occasionale,Occasionale,7,AUTO,37.11688312
2,VOLTRI,88,Cogoleto,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,271.989551
2,VOLTRI,88,Cogoleto,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,16.29651692
2,VOLTRI,88,Cogoleto,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,8.515873016
2,VOLTRI,88,Cogoleto,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,16.66101333
2,VOLTRI,88,Cogoleto,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,6.166666667
2,VOLTRI,98,Lavagna,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,1.380952381
2,VOLTRI,98,Lavagna,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,1
2,VOLTRI,102,Masone,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,398.7199632
2,VOLTRI,102,Masone,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,9.155277778
2,VOLTRI,102,Masone,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,101.6762815
2,VOLTRI,103,Mele,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,5,MOTO,138.752
2,VOLTRI,103,Mele,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,1226.817
2,VOLTRI,103,Mele,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,9.155277778
2,VOLTRI,103,Mele,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,5,MOTO,45.50037736
2,VOLTRI,103,Mele,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,290.5536792
2,VOLTRI,103,Mele,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,3.662111111
2,VOLTRI,116,Rapallo,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,1.380952381
2,VOLTRI,116,Rapallo,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,1
2,VOLTRI,117,Recco,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,13.80952381
2,VOLTRI,117,Recco,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,10
2,VOLTRI,121,Rossiglione,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,51.117375
2,VOLTRI,121,ROSSIGLIONE,Uscita Genova,0,10,Altro motivo occasionale,Occasionale,7,AUTO,37.11688312
2,VOLTRI,121,Rossiglione,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,5,MOTO,15.16679245
2,VOLTRI,121,Rossiglione,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,1.831055556
2,VOLTRI,129,Sestri Levante,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,12.88888889
2,VOLTRI,129,Sestri Levante,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,9.333333333
2,VOLTRI,130,Sori,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,2.838624339
2,VOLTRI,130,Sori,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,2.055555556
2,VOLTRI,137,Zoagli,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,1.506493506
2,VOLTRI,137,Zoagli,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,1.090909091
2,VOLTRI,138,Prov SV,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,46.14269388
2,VOLTRI,138,Prov SV,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,5,MOTO,138.4280816
2,VOLTRI,138,Prov SV,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,570.4980108
2,VOLTRI,138,Prov SV,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,95.74603175
2,VOLTRI,138,Prov SV,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,5,MOTO,22.208
2,VOLTRI,138,Prov SV,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,134.7037399
2,VOLTRI,138,Prov SV,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,69.33333333
2,VOLTRI,139,Prov SP,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,34.62543243
2,VOLTRI,140,Prov AL,Uscita Genova,0,5,Altro motivo occasionale,Occasionale,13,AUTO,37.11688312
2,VOLTRI,140,Prov AL,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,955.9071176
2,VOLTRI,140,Prov AL,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,103.8762973
2,VOLTRI,141,Altre zone,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,260.7019412
2,VOLTRI,141,Altre zone,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,69.25086486
3,CA NUOVA,2,VOLTRI,Interno,0,3,Acquisti,Occasionale,7,AUTO,213.3088235
3,CA NUOVA,2,VOLTRI,Interno,0,3,Acquisti,Occasionale,10,PIEDI,234.6397059
3,CA NUOVA,2,VOLTRI,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,351.9595588
3,CA NUOVA,2,VOLTRI,Interno,0,4,Servizi,Occasionale,7,AUTO,42.66176471
3,CA NUOVA,2,VOLTRI,Interno,0,4,Servizi,Occasionale,10,PIEDI,21.33088235
3,CA NUOVA,2,VOLTRI,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,330.6286765
3,CA NUOVA,2,VOLTRI,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,85.32352941
3,CA NUOVA,2,VOLTRI,Interno,0,6,Altro motivo occasionale,Occasionale,17,TPL GOMMA,85.32352941
3,CA NUOVA,2,VOLTRI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,37.11688312
3,CA NUOVA,2,VOLTRI,Interno,1,3,Acquisti,Occasionale,7,AUTO,74.65808824
3,CA NUOVA,2,VOLTRI,Interno,1,4,Servizi,Occasionale,7,AUTO,10.66544118
3,CA NUOVA,4,PALMARO,Interno,0,3,Acquisti,Occasionale,7,AUTO,149.3161765
3,CA NUOVA,4,PALMARO,Interno,0,4,Servizi,Occasionale,7,AUTO,21.33088235
3,CA NUOVA,4,PALMARO,Interno,1,3,Acquisti,Occasionale,17,TPL GOMMA,85.32352941
3,CA NUOVA,5,PRA',Interno,0,3,Acquisti,Occasionale,7,AUTO,10.66544118
3,CA NUOVA,5,PRA',Interno,0,4,Servizi,Occasionale,7,AUTO,159.9816176
3,CA NUOVA,7,PEGLI,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,255.9705882
3,CA NUOVA,7,PEGLI,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,255.9705882
3,CA NUOVA,7,PEGLI,Interno,1,5,Altro motivo occasionale,Occasionale,18,TPL FERRO,170.6470588
3,CA NUOVA,8,MULTEDO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,74.65808824
3,CA NUOVA,8,MULTEDO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,10.66544118
3,CA NUOVA,10,S.GIOVANNI BATTISTA,Interno,0,3,Acquisti,Occasionale,7,AUTO,138.6507353
3,CA NUOVA,10,S.GIOVANNI BATTISTA,Interno,0,4,Servizi,Occasionale,7,AUTO,31.99632353
3,CA NUOVA,12,BORZOLI OVEST,Interno,1,1,Lavoro,Sistematico,8,FURGONE,85.32352941
3,CA NUOVA,18,BOLZANETO,Interno,0,3,Acquisti,Occasionale,7,AUTO,85.32352941
3,CA NUOVA,18,BOLZANETO,Interno,0,3,Acquisti,Occasionale,18,TPL FERRO,149.3161765
3,CA NUOVA,20,S.QUIRICO,Interno,0,3,Acquisti,Occasionale,7,AUTO,85.32352941
3,CA NUOVA,22,CORNIGLIANO,Interno,1,1,Lavoro,Sistematico,7,AUTO,170.6470588
3,CA NUOVA,26,SAMPIERDARENA,Interno,1,1,Lavoro,Sistematico,18,TPL FERRO,74.65808824
3,CA NUOVA,33,PRE',Interno,0,5,Altro motivo occasionale,Occasionale,18,TPL FERRO,170.6470588
3,CA NUOVA,33,PRE',Interno,2,9,Ritorno a casa,Ritorno a casa,3,MOTO,81.01333333
3,CA NUOVA,33,PRE',Interno,2,9,Ritorno a casa,Ritorno a casa,4,MOTO,81.01333333
3,CA NUOVA,34,MADDALENA,Interno,2,9,Ritorno a casa,Ritorno a casa,3,MOTO,11.57333333
3,CA NUOVA,34,MADDALENA,Interno,2,9,Ritorno a casa,Ritorno a casa,4,MOTO,11.57333333
3,CA NUOVA,35,MOLO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,149.3161765
3,CA NUOVA,35,MOLO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,21.33088235
3,CA NUOVA,35,MOLO,Interno,1,7,Studio,Sistematico,18,TPL FERRO,170.6470588
3,CA NUOVA,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,7,AUTO,85.32352941
3,CA NUOVA,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,13,AUTO,85.32352941
3,CA NUOVA,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,7,AUTO,170.6470588
3,CA NUOVA,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,18,TPL FERRO,85.32352941
3,CA NUOVA,42,BRIGNOLE,Interno,1,1,Lavoro,Sistematico,18,TPL FERRO,159.9816176
3,CA NUOVA,48,FORTE QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,9.437100213
3,CA NUOVA,49,PARENZO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,74.65808824
3,CA NUOVA,49,PARENZO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,10.66544118
3,CA NUOVA,51,MONTESIGNANO,Interno,0,3,Acquisti,Occasionale,13,AUTO,85.32352941
3,CA NUOVA,61,S.MARTINO,Interno,1,7,Studio,Sistematico,18,TPL FERRO,170.6470588
3,CA NUOVA,62,ALBARO,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,170.6470588
3,CA NUOVA,62,ALBARO,Interno,0,9,Ritorno a casa,Ritorno a casa,19,Altro,9.486607143
3,CA NUOVA,66,STURLA,Interno,0,1,Lavoro,Sistematico,17,TPL GOMMA,170.6470588
3,CA NUOVA,128,Serra Riccò,Uscita Genova,1,2,Affari,Sistematico,7,AUTO,170.6470588
3,CA NUOVA,138,Prov SV,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,11.96825397
3,CA NUOVA,138,Prov SV,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,8.666666667
3,CA NUOVA,141,Altre zone,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,86.90064706
4,PALMARO,1,CREVARI,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,36.16
4,PALMARO,2,VOLTRI,Interno,0,1,Lavoro,Sistematico,7,AUTO,144.64
4,PALMARO,2,VOLTRI,Interno,0,3,Acquisti,Occasionale,7,AUTO,63.28
4,PALMARO,2,VOLTRI,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,262.16
4,PALMARO,2,VOLTRI,Interno,0,4,Servizi,Occasionale,7,AUTO,45.2
4,PALMARO,2,VOLTRI,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,27.12
4,PALMARO,2,VOLTRI,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,72.32
4,PALMARO,2,VOLTRI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,46.3961039
4,PALMARO,2,VOLTRI,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,74.23376623
4,PALMARO,2,VOLTRI,Interno,0,10,Altro motivo occasionale,Occasionale,17,TPL GOMMA,36.16
4,PALMARO,2,VOLTRI,Interno,1,1,Lavoro,Sistematico,1,MOTO,72.32
4,PALMARO,2,VOLTRI,Interno,1,1,Lavoro,Sistematico,7,AUTO,144.64
4,PALMARO,2,VOLTRI,Interno,1,1,Lavoro,Sistematico,10,PIEDI,72.32
4,PALMARO,2,VOLTRI,Interno,1,3,Acquisti,Occasionale,7,AUTO,36.16
4,PALMARO,2,VOLTRI,Interno,1,3,Acquisti,Occasionale,9,Altro mezzo privato,63.28
4,PALMARO,2,VOLTRI,Interno,1,3,Acquisti,Occasionale,17,TPL GOMMA,63.28
4,PALMARO,2,VOLTRI,Interno,1,4,Servizi,Occasionale,9,Altro mezzo privato,9.04
4,PALMARO,2,VOLTRI,Interno,1,4,Servizi,Occasionale,17,TPL GOMMA,9.04
4,PALMARO,2,VOLTRI,Interno,1,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,36.16
4,PALMARO,2,VOLTRI,Interno,1,6,Altro motivo occasionale,Occasionale,7,AUTO,36.16
4,PALMARO,2,VOLTRI,Interno,2,4,Servizi,Occasionale,8,FURGONE,36.16
4,PALMARO,2,VOLTRI,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,102.0714286
4,PALMARO,3,CA NUOVA,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,170.6470588
4,PALMARO,3,CA NUOVA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,85.32352941
4,PALMARO,4,PALMARO,Interno,0,3,Acquisti,Occasionale,7,AUTO,27.12
4,PALMARO,4,PALMARO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,171.76
4,PALMARO,4,PALMARO,Interno,0,4,Servizi,Occasionale,7,AUTO,9.04
4,PALMARO,4,PALMARO,Interno,0,4,Servizi,Occasionale,10,PIEDI,9.04
4,PALMARO,4,PALMARO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,180.8
4,PALMARO,4,PALMARO,Interno,0,6,Altro motivo occasionale,Occasionale,7,AUTO,36.16
4,PALMARO,4,PALMARO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,72.32
4,PALMARO,4,PALMARO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,298.32
4,PALMARO,4,PALMARO,Interno,1,1,Lavoro,Sistematico,10,PIEDI,72.32
4,PALMARO,4,PALMARO,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,135.6
4,PALMARO,5,PRA',Interno,0,3,Acquisti,Occasionale,7,AUTO,198.88
4,PALMARO,5,PRA',Interno,0,3,Acquisti,Occasionale,10,PIEDI,370.64
4,PALMARO,5,PRA',Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,117.52
4,PALMARO,5,PRA',Interno,0,4,Servizi,Occasionale,7,AUTO,18.08
4,PALMARO,5,PRA',Interno,0,4,Servizi,Occasionale,10,PIEDI,27.12
4,PALMARO,5,PRA',Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,27.12
4,PALMARO,5,PRA',Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,72.32
4,PALMARO,5,PRA',Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,166.6147634
4,PALMARO,5,PRA',Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,219.7476341
4,PALMARO,5,PRA',Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,65.92429022
4,PALMARO,5,PRA',Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,21.97476341
4,PALMARO,5,PRA',Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,65.92429022
4,PALMARO,5,PRA',Interno,1,3,Acquisti,Occasionale,7,AUTO,72.32
4,PALMARO,5,PRA',Interno,1,3,Acquisti,Occasionale,10,PIEDI,52.79809524
4,PALMARO,5,PRA',Interno,1,9,Ritorno a casa,Ritorno a casa,7,AUTO,10.9873817
4,PALMARO,5,PRA',Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,10.9873817
4,PALMARO,5,PRA',Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,21.97476341
4,PALMARO,6,CASTELLUCCIO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,99.44
4,PALMARO,6,CASTELLUCCIO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,9.04
4,PALMARO,6,CASTELLUCCIO,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,72.32
4,PALMARO,6,CASTELLUCCIO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,69.68
4,PALMARO,6,CASTELLUCCIO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,34.84
4,PALMARO,7,PEGLI,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,36.16
4,PALMARO,7,PEGLI,Interno,0,7,Studio,Sistematico,17,TPL GOMMA,72.32
4,PALMARO,7,PEGLI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,19.95438175
4,PALMARO,7,PEGLI,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,29.93157263
4,PALMARO,7,PEGLI,Interno,1,5,Altro motivo occasionale,Occasionale,7,AUTO,72.32
4,PALMARO,7,PEGLI,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,9.977190876
4,PALMARO,9,SESTRI,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,126.56
4,PALMARO,9,SESTRI,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,18.08
4,PALMARO,9,SESTRI,Interno,0,5,Altro motivo occasionale,Occasionale,1,MOTO,36.16
4,PALMARO,9,SESTRI,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,36.16
4,PALMARO,9,SESTRI,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,36.16
4,PALMARO,9,SESTRI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,61.82550336
4,PALMARO,9,SESTRI,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,61.82550336
4,PALMARO,9,SESTRI,Interno,1,1,Lavoro,Sistematico,7,AUTO,108.48
4,PALMARO,9,SESTRI,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,144.64
4,PALMARO,10,S.GIOVANNI BATTISTA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,20.78654971
4,PALMARO,10,S.GIOVANNI BATTISTA,Interno,1,1,Lavoro,Sistematico,7,AUTO,72.32
4,PALMARO,11,CALCINARA,Interno,1,1,Lavoro,Sistematico,7,AUTO,36.16
4,PALMARO,13,BORZOLI EST,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,72.32
4,PALMARO,14,CERTOSA,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,50.23731588
4,PALMARO,14,CERTOSA,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,110.5220949
4,PALMARO,16,TEGLIA,Interno,1,1,Lavoro,Sistematico,7,AUTO,72.32
4,PALMARO,18,BOLZANETO,Interno,1,1,Lavoro,Sistematico,1,MOTO,36.16
4,PALMARO,18,BOLZANETO,Interno,1,1,Lavoro,Sistematico,18,TPL FERRO,72.32
4,PALMARO,20,S.QUIRICO,Interno,1,1,Lavoro,Sistematico,7,AUTO,72.32
4,PALMARO,21,PONTEDECIMO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,18.82727273
4,PALMARO,22,CORNIGLIANO,Interno,1,1,Lavoro,Sistematico,7,AUTO,72.32
4,PALMARO,25,S.GAETANO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,36.16
4,PALMARO,27,BELVEDERE,Interno,0,8,Cure,Occasionale,19,Altro,36.16
4,PALMARO,28,S.BARTOLOMEO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,21.69417476
4,PALMARO,30,S.TEODORO,Interno,0,1,Lavoro,Sistematico,17,TPL GOMMA,72.32
4,PALMARO,31,LAGACCIO,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,11.52681992
4,PALMARO,33,PRE',Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,46.29333333
4,PALMARO,33,PRE',Interno,1,1,Lavoro,Sistematico,18,TPL FERRO,72.32
4,PALMARO,33,PRE',Interno,1,3,Acquisti,Occasionale,18,TPL FERRO,36.16
4,PALMARO,33,PRE',Interno,1,7,Studio,Sistematico,18,TPL FERRO,144.64
4,PALMARO,34,MADDALENA,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,72.32
4,PALMARO,34,MADDALENA,Interno,1,5,Altro motivo occasionale,Occasionale,7,AUTO,72.32
4,PALMARO,35,MOLO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,27.12
4,PALMARO,35,MOLO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,9.04
4,PALMARO,35,MOLO,Interno,0,9,Ritorno a casa,Ritorno a casa,19,Altro,133.1047619
4,PALMARO,35,MOLO,Interno,1,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,72.32
4,PALMARO,35,MOLO,Interno,1,7,Studio,Sistematico,17,TPL GOMMA,72.32
